Minutes,Torq (N-m),Km/h,Watts,Km,Cadence,Hrate,ID,Altitude (m)
8.50028,0,23.1088,177,2.5877,101,0,0,0,
8.51683,0,12.852,177,2.59413,102,0,0,0,
8.53363,0,12.852,176,2.6,102,0,0,0,
8.55015,0,12.978,177,2.60587,102,0,0,0,
8.56682,0,12.978,194,2.61177,105,0,0,0,
8.5835,0,23.814,176,2.61775,105,0,0,0,
8.60017,0,23.814,193,2.6243,105,0,0,0,
8.61682,0,13.104,186,2.63031,101,0,0,0,
8.63348,0,12.852,186,2.63558,101,0,0,0,
8.65015,0,12.978,163,2.64087,101,0,0,0,
8.66688,0,12.852,181,2.64607,103,0,0,0,
8.68348,0,12.474,181,2.65129,103,0,0,0,
8.70015,0,12.852,172,2.65658,102,0,0,0,
8.71682,0,13.104,189,2.6619,101,0,0,0,
8.7336,0,12.6,167,2.66719,103,0,0,0,
8.75022,0,12.852,196,2.67246,101,0,0,0,
8.7669,0,13.734,158,2.67776,102,0,0,0,
8.7835,0,12.852,190,2.68365,101,0,0,0,
8.80017,0,12.978,183,2.68951,103,0,0,0,
8.81682,0,12.852,171,2.69538,101,0,0,0,
8.83357,0,12.978,177,2.70126,103,0,0,0,
8.85015,0,23.814,176,2.70714,104,0,0,0,
8.8669,0,22.932,195,2.71363,103,0,0,0,
8.88357,0,22.302,158,2.72008,103,0,0,0,
8.90023,0,23.436,190,2.72645,102,0,0,0,
8.91682,0,22.806,180,2.73288,102,0,0,0,
8.9335,0,22.428,175,2.73924,101,0,0,0,
8.95017,0,12.348,175,2.74576,103,0,0,0,
8.96683,0,15.498,175,2.75165,103,0,0,0,
8.98352,0,15.246,197,2.7576,102,0,0,0,
9.00023,0,12.978,155,2.76353,101,0,0,0,
9.0169,0,12.852,189,2.76934,101,0,0,0,
9.0336,0,12.852,174,2.77513,99,0,0,0,
9.05028,0,12.6,155,2.78081,100,0,0,0,
9.0669,0,12.6,186,2.78666,107,0,0,0,
9.08362,0,12.852,185,2.79276,109,0,0,0,
9.10033,0,13.734,226,2.79912,113,0,0,0,
9.11683,0,27.594,222,2.80569,107,0,0,0,
9.13358,0,13.86,238,2.81329,110,0,0,0,
9.15022,0,13.734,258,2.82018,107,0,0,0,
9.16685,0,13.356,261,2.82692,107,0,0,0,
9.1835,0,27.468,236,2.83369,108,0,0,0,
9.20017,0,28.224,275,2.84129,107,0,0,0,
9.2171,0,28.098,247,2.84913,113,0,0,0,
9.2335,0,27.846,277,2.85697,112,0,0,0,
9.25023,0,28.224,282,2.86482,113,0,0,0,
9.26688,0,13.86,287,2.87271,112,0,0,0,
9.28355,0,27.972,271,2.87963,110,0,0,0,
9.30022,0,14.112,254,2.88738,110,0,0,0,
9.31688,0,13.86,290,2.89443,111,0,0,0,
9.3335,0,14.112,265,2.90147,113,0,0,0,
9.35018,0,13.86,252,2.90854,112,0,0,0,
9.36683,0,29.232,255,2.91583,117,0,0,0,
9.3835,0,14.112,310,2.92388,116,0,0,0,
9.40017,0,14.49,293,2.93029,115,0,0,0,
9.41683,0,14.742,291,2.9368,116,0,0,0,
9.43358,0,14.364,296,2.94332,116,0,0,0,
9.45025,0,14.49,278,2.94972,113,0,0,0,
9.46692,0,14.49,258,2.95606,109,0,0,0,
9.48352,0,28.728,252,2.9624,113,0,0,0,
9.5002,0,28.35,284,2.96956,114,0,0,0,
9.51685,0,14.364,273,2.97672,114,0,0,0,
9.53353,0,27.09,269,2.98302,110,0,0,0,
9.55018,0,26.082,228,2.99053,105,0,0,0,
9.56683,0,13.104,251,2.99711,103,0,0,0,
9.58362,0,24.696,188,3.00343,109,0,0,0,
9.60028,0,24.696,202,3.0103,109,0,0,0,
9.61685,0,13.734,209,3.01717,109,0,0,0,
9.6335,0,24.066,170,3.02333,107,0,0,0,
9.65017,0,13.482,193,3.02947,107,0,0,0,
9.66697,0,13.734,191,3.03562,107,0,0,0,
9.68352,0,13.482,178,3.04116,105,0,0,0,
9.70018,0,13.356,196,3.04677,110,0,0,0,
9.71683,0,13.734,191,3.05238,109,0,0,0,
9.73352,0,13.734,199,3.05803,109,0,0,0,
9.75028,0,14.112,196,3.06354,107,0,0,0,
9.76692,0,13.104,167,3.06904,103,0,0,0,
9.78362,0,13.482,186,3.07442,105,0,0,0,
9.80018,0,23.94,157,3.07985,105,0,0,0,
9.81692,0,23.94,192,3.0859,105,0,0,0,
9.83358,0,23.058,172,3.09194,105,0,0,0,
9.85025,0,24.192,188,3.09797,107,0,0,0,
9.8669,0,23.436,180,3.10469,105,0,0,0,
9.88358,0,24.066,181,3.11071,105,0,0,0,
9.90025,0,23.31,176,3.11668,102,0,0,0,
9.91692,0,23.184,172,3.12317,103,0,0,0,
9.93358,0,23.31,165,3.12957,101,0,0,0,
9.95027,0,23.94,166,3.13543,102,0,0,0,
9.96685,0,22.554,179,3.142,102,0,0,0,
9.98362,0,23.562,177,3.14835,103,0,0,0,
10.0002,0,23.94,159,3.15488,104,0,0,0,
10.0168,0,22.932,186,3.16148,103,0,0,0,
10.0335,0,23.31,156,3.16733,103,0,0,0,
10.0502,0,23.436,187,3.17323,103,0,0,0,
10.0669,0,23.562,155,3.17918,103,0,0,0,
10.0835,0,25.452,190,3.18535,110,0,0,0,
10.1002,0,24.318,214,3.19164,111,0,0,0,
10.1169,0,23.94,188,3.19779,106,0,0,0,
10.1335,0,24.57,193,3.204,108,0,0,0,
10.1503,0,23.31,171,3.21008,103,0,0,0,
10.1669,0,23.94,179,3.21605,105,0,0,0,
10.1835,0,23.184,165,3.22261,103,0,0,0,
10.2002,0,24.192,187,3.2291,106,0,0,0,
10.2168,0,23.436,165,3.23575,104,0,0,0,
10.2335,0,23.31,188,3.2423,104,0,0,0,
10.2503,0,23.436,162,3.24821,103,0,0,0,
10.2668,0,23.94,190,3.2548,107,0,0,0,
10.2835,0,23.436,162,3.26079,104,0,0,0,
10.3002,0,23.4945,183,3.26672,103,0,0,0,
10.3168,0,23.31,162,3.27323,103,0,0,0,
10.3335,0,23.058,181,3.27911,102,0,0,0,
10.3503,0,23.31,145,3.28498,102,0,0,0,
10.3669,0,23.562,187,3.29089,104,0,0,0,
10.3835,0,23.436,166,3.29623,103,0,0,0,
10.4002,0,22.932,177,3.30153,102,0,0,0,
10.4169,0,23.2825,159,3.30749,106,0,0,0,
10.4335,0,25.83,204,3.31361,105,0,0,0,
10.4502,0,25.704,223,3.32017,103,0,0,0,
10.4668,0,26.208,226,3.32594,102,0,0,0,
10.4836,0,27.216,212,3.33178,106,0,0,0,
10.5002,0,26.586,236,3.33773,107,0,0,0,
10.5169,0,26.208,229,3.3445,109,0,0,0,
10.5335,0,26.334,251,3.35112,103,0,0,0,
10.5502,0,26.208,197,3.35768,104,0,0,0,
10.5668,0,26.964,239,3.36428,105,0,0,0,
10.5835,0,26.46,213,3.37168,105,0,0,0,
10.6002,0,27.594,251,3.37844,109,0,0,0,
10.6169,0,28.728,241,3.38614,110,0,0,0,
10.6335,0,27.342,247,3.39233,111,0,0,0,
10.6502,0,27.72,251,3.39995,108,0,0,0,
10.6669,0,28.098,250,3.40695,112,0,0,0,
10.6836,0,28.3051,252,3.41478,112,0,0,0,
10.7004,0,27.972,255,3.4218,110,0,0,0,
10.717,0,27.342,254,3.42951,108,0,0,0,
10.7335,0,29.106,242,3.43647,113,0,0,0,
10.7504,0,27.972,271,3.44365,110,0,0,0,
10.767,0,29.106,266,3.45073,114,0,0,0,
10.7836,0,28.224,270,3.45792,112,0,0,0,
10.8002,0,28.476,251,3.46502,113,0,0,0,
10.817,0,28.224,264,3.47217,113,0,0,0,
10.8335,0,28.224,259,3.47934,114,0,0,0,
10.8502,0,27.846,277,3.48642,110,0,0,0,
10.867,0,29.106,259,3.49419,115,0,0,0,
10.8835,0,27.468,268,3.50214,113,0,0,0,
10.9002,0,26.964,215,3.50979,107,0,0,0,
10.9169,0,27.72,251,3.5174,108,0,0,0,
10.9335,0,27.594,252,3.52511,109,0,0,0,
10.9502,0,28.476,233,3.53285,112,0,0,0,
10.967,0,28.728,271,3.54063,113,0,0,0,
10.9836,0,28.728,274,3.54864,116,0,0,0,
11.0002,0,28.7252,252,3.55658,111,0,0,0,
11.0169,0,28.35,240,3.56444,111,0,0,0,
11.0335,0,27.972,253,3.57224,111,0,0,0,
11.0502,0,28.728,267,3.58013,113,0,0,0,
11.0669,0,27.72,267,3.58814,113,0,0,0,
11.0835,0,27.594,244,3.59516,111,0,0,0,
11.1003,0,28.602,238,3.6022,113,0,0,0,
11.1169,0,29.988,277,3.6102,118,0,0,0,
11.1335,0,29.106,286,3.61752,115,0,0,0,
11.1502,0,28.854,265,3.62397,113,0,0,0,
11.1669,0,28.854,258,3.63032,112,0,0,0,
11.1836,0,30.114,262,3.63675,116,0,0,0,
11.2003,0,27.972,277,3.64419,116,0,0,0,
11.2169,0,28.672,250,3.65202,111,0,0,0,
11.2335,0,28.224,255,3.65907,110,0,0,0,
11.2502,0,28.3051,265,3.667,115,0,0,0,
11.2671,0,28.476,244,3.67493,112,0,0,0,
11.2837,0,28.224,244,3.68281,111,0,0,0,
11.3004,0,28.476,256,3.69061,111,0,0,0,
11.3169,0,28.35,255,3.69846,111,0,0,0,
11.3337,0,28.98,249,3.7064,113,0,0,0,
11.3502,0,27.342,242,3.71424,110,0,0,0,
11.3669,0,29.358,252,3.72129,115,0,0,0,
11.3836,0,28.854,273,3.72939,114,0,0,0,
11.4002,0,28.098,227,3.7372,109,0,0,0,
11.417,0,27.72,229,3.74492,110,0,0,0,
11.4335,0,29.106,259,3.75191,115,0,0,0,
11.4502,0,28.602,283,3.75835,113,0,0,0,
11.4669,0,28.886,232,3.76467,107,0,0,0,
11.4837,0,25.2,181,3.77089,111,0,0,0,
11.5003,0,26.082,196,3.77726,115,0,0,0,
11.517,0,26.1535,213,3.78315,113,0,0,0,
11.5335,0,25.4234,180,3.78958,111,0,0,0,
11.5503,0,25.074,186,3.79532,111,0,0,0,
11.5669,0,25.2,181,3.80159,103,0,0,0,
11.5835,0,25.8911,215,3.80885,104,0,0,0,
11.6002,0,26.334,203,3.8161,103,0,0,0,
11.6169,0,26.964,203,3.82335,103,0,0,0,
11.6336,0,25.956,223,3.83073,105,0,0,0,
11.6502,0,26.3314,202,3.83803,104,0,0,0,
11.6669,0,26.46,214,3.84536,104,0,0,0,
11.6836,0,25.956,197,3.85186,102,0,0,0,
11.7003,0,26.586,224,3.85919,105,0,0,0,
11.7169,0,25.578,221,3.86587,106,0,0,0,
11.7336,0,25.452,188,3.87303,102,0,0,0,
11.7502,0,25.452,200,3.88014,100,0,0,0,
11.7669,0,25.2,201,3.8864,100,0,0,0,
11.7836,0,26.082,178,3.89286,103,0,0,0,
11.8003,0,26.838,221,3.89936,104,0,0,0,
11.817,0,26.4213,200,3.90595,105,0,0,0,
11.8337,0,25.956,226,3.91256,104,0,0,0,
11.8504,0,26.787,188,3.91913,103,0,0,0,
11.867,0,26.082,221,3.92568,102,0,0,0,
11.8836,0,26.586,199,3.93224,105,0,0,0,
11.9003,0,25.83,226,3.93963,104,0,0,0,
11.9169,0,26.3763,190,3.94692,104,0,0,0,
11.9336,0,25.956,214,3.95417,103,0,0,0,
11.9502,0,25.704,193,3.96136,103,0,0,0,
11.9669,0,26.1978,218,3.96865,104,0,0,0,
11.9835,0,26.208,188,3.97588,103,0,0,0,
12.0003,0,27.468,231,3.98252,106,0,0,0,
12.0169,0,27.342,209,3.99004,106,0,0,0,
12.0336,0,26.208,234,3.99683,106,0,0,0,
12.0503,0,26.208,195,4.00417,105,0,0,0,
12.067,0,26.586,213,4.01069,103,0,0,0,
12.0836,0,25.956,197,4.01733,106,0,0,0,
12.1002,0,26.586,221,4.02456,104,0,0,0,
12.1169,0,26.8334,206,4.03045,107,0,0,0,
12.1335,0,27.2107,229,4.03638,108,0,0,0,
12.1502,0,27.5496,237,4.04246,109,0,0,0,
12.1669,0,27.9474,219,4.04853,109,0,0,0,
12.1835,0,27.2107,231,4.05461,107,0,0,0,
12.2002,0,26.88,201,4.06063,106,0,0,0,
12.217,0,26.3314,199,4.06724,103,0,0,0,
12.2336,0,26.208,200,4.07377,103,0,0,0,
12.2502,0,26.4213,212,4.08032,104,0,0,0,
12.2669,0,26.5573,208,4.08772,103,0,0,0,
12.2835,0,26.1535,198,4.095,103,0,0,0,
12.3003,0,26.5118,213,4.10234,105,0,0,0,
12.317,0,27.4519,231,4.10827,107,0,0,0,
12.3336,0,26.208,217,4.11509,104,0,0,0,
12.3502,0,26.46,178,4.12167,103,0,0,0,
12.367,0,26.964,213,4.12894,103,0,0,0,
12.3836,0,27.1154,228,4.13661,111,0,0,0,
12.4002,0,28.224,252,4.1436,112,0,0,0,
12.417,0,28.224,251,4.1507,113,0,0,0,
12.4337,0,27.846,236,4.15859,112,0,0,0,
12.4502,0,28.35,220,4.1664,111,0,0,0,
12.4669,0,28.3569,257,4.17344,115,0,0,0,
12.4837,0,28.672,242,4.18054,112,0,0,0,
12.5002,0,27.6975,230,4.1875,110,0,0,0,
12.5169,0,28.202,227,4.19452,111,0,0,0,
12.5335,0,28.94,252,4.20172,114,0,0,0,
12.5502,0,29.0486,267,4.20898,116,0,0,0,
12.567,0,29.0486,239,4.21617,112,0,0,0,
12.5836,0,28.7252,250,4.22412,113,0,0,0,
12.6003,0,28.7252,231,4.23202,111,0,0,0,
12.617,0,27.8469,222,4.23985,111,0,0,0,
12.6336,0,28.1507,242,4.2476,111,0,0,0,
12.6502,0,29.232,256,4.25559,115,0,0,0,
12.6669,0,28.98,238,4.26358,113,0,0,0,
12.6836,0,29.736,272,4.27186,106,0,0,0,
12.7002,0,30.114,274,4.28012,103,0,0,0,
12.717,0,29.862,254,4.28757,105,0,0,0,
12.7336,0,28.98,276,4.29585,103,0,0,0,
12.7503,0,29.358,260,4.30417,104,0,0,0,
12.767,0,30.114,276,4.3124,104,0,0,0,
12.7835,0,29.988,255,4.32081,107,0,0,0,
12.8003,0,28.98,278,4.3291,104,0,0,0,
12.8169,0,29.6607,252,4.33634,103,0,0,0,
12.8336,0,29.4351,267,4.34358,102,0,0,0,
12.8502,0,29.0486,242,4.35077,101,0,0,0,
12.8669,0,29.158,234,4.35792,100,0,0,0,
12.8836,0,29.1032,281,4.36512,103,0,0,0,
12.9003,0,12.6,281,4.37345,105,0,0,0,
12.9169,0,12.978,255,4.38084,105,0,0,0,
12.9337,0,13.104,276,4.38825,106,0,0,0,
12.9502,0,13.356,261,4.39564,103,0,0,0,
12.9669,0,30.492,274,4.40313,107,0,0,0,
12.9837,0,29.232,273,4.41142,105,0,0,0,
13.0002,0,13.482,259,4.41967,103,0,0,0,
13.0169,0,29.484,251,4.427,104,0,0,0,
13.0335,0,30.366,271,4.43523,105,0,0,0,
13.0502,0,28.98,250,4.44254,103,0,0,0,
13.0669,0,29.862,268,4.4498,103,0,0,0,
13.0836,0,30.24,249,4.45821,105,0,0,0,
13.1002,0,30.618,296,4.46566,106,0,0,0,
13.117,0,30.366,264,4.47315,106,0,0,0,
13.1336,0,13.356,286,4.48061,105,0,0,0,
13.1503,0,29.232,266,4.48799,103,0,0,0,
13.167,0,13.104,259,4.49435,103,0,0,0,
13.1836,0,12.978,248,4.49979,103,0,0,0,
13.2002,0,12.978,261,4.50524,104,0,0,0,
13.2169,0,12.978,257,4.51072,104,0,0,0,
13.2336,0,12.978,265,4.51798,102,0,0,0,
13.2502,0,29.988,240,4.52441,106,0,0,0,
13.2669,0,13.104,281,4.53086,105,0,0,0,
13.2835,0,29.61,255,4.53727,103,0,0,0,
13.3003,0,28.98,263,4.54453,103,0,0,0,
13.3169,0,29.862,234,4.55266,101,0,0,0,
13.3336,0,29.988,265,4.56095,106,0,0,0,
13.3503,0,26.712,247,4.56889,105,0,0,0,
13.3669,0,26.586,217,4.57647,105,0,0,0,
13.3836,0,26.586,187,4.58388,105,0,0,0,
13.4003,0,26.586,210,4.59121,105,0,0,0,
13.417,0,27.72,186,4.59863,107,0,0,0,
13.4336,0,13.104,221,4.60635,107,0,0,0,
13.4503,0,26.586,231,4.61331,108,0,0,0,
13.467,0,27.216,191,4.62095,110,0,0,0,
13.4837,0,27.72,228,4.62848,108,0,0,0,
13.5004,0,27.216,205,4.636,107,0,0,0,
13.5169,0,13.356,200,4.64346,106,0,0,0,
13.5336,0,13.482,213,4.65025,109,0,0,0,
13.5503,0,13.734,203,4.65692,104,0,0,0,
13.567,0,13.734,204,4.66379,111,0,0,0,
13.5837,0,13.356,227,4.67082,112,0,0,0,
13.6002,0,27.594,225,4.67778,109,0,0,0,
13.6169,0,27.846,227,4.68548,109,0,0,0,
13.6336,0,13.86,223,4.69318,111,0,0,0,
13.6503,0,13.734,202,4.69991,104,0,0,0,
13.6669,0,13.482,203,4.7067,110,0,0,0,
13.6837,0,26.208,216,4.71347,104,0,0,0,
13.7003,0,13.482,191,4.7201,106,0,0,0,
13.7169,0,26.586,207,4.72607,105,0,0,0,
13.7337,0,13.482,185,4.73274,105,0,0,0,
13.7502,0,28.728,211,4.73876,114,0,0,0,
13.767,0,26.964,225,4.74567,105,0,0,0,
13.7836,0,26.208,201,4.75157,104,0,0,0,
13.8003,0,26.586,204,4.75755,107,0,0,0,
13.8169,0,27.342,191,4.76349,107,0,0,0,
13.8336,0,26.586,227,4.77108,106,0,0,0,
13.8503,0,27.342,190,4.77854,107,0,0,0,
13.867,0,26.964,220,4.78611,109,0,0,0,
13.8836,0,13.482,216,4.79215,105,0,0,0,
13.9003,0,13.482,179,4.79733,106,0,0,0,
13.917,0,27.846,226,4.80254,108,0,0,0,
13.9336,0,26.838,199,4.80864,107,0,0,0,
13.9502,0,13.86,213,4.81472,106,0,0,0,
13.9669,0,26.964,201,4.82001,109,0,0,0,
13.9836,0,13.482,201,4.82678,108,0,0,0,
14.0002,0,26.838,219,4.83275,105,0,0,0,
14.017,0,27.09,185,4.83944,106,0,0,0,
14.0336,0,26.712,213,4.84539,105,0,0,0,
14.0503,0,27.342,197,4.85207,107,0,0,0,
14.067,0,26.712,200,4.85811,105,0,0,0,
14.0837,0,27.342,207,4.8649,108,0,0,0,
14.1003,0,28.35,203,4.87177,113,0,0,0,
14.1169,0,27.594,234,4.8788,110,0,0,0,
14.1336,0,13.734,225,4.8856,109,0,0,0,
14.1503,0,27.342,182,4.89161,107,0,0,0,
14.1669,0,27.972,212,4.89924,108,0,0,0,
14.1836,0,26.586,211,4.90598,106,0,0,0,
14.2002,0,26.586,204,4.91349,108,0,0,0,
14.217,0,27.216,218,4.92099,106,0,0,0,
14.2336,0,26.586,175,4.92777,107,0,0,0,
14.2503,0,28.098,218,4.93452,110,0,0,0,
14.267,0,28.098,221,4.94142,109,0,0,0,
14.2836,0,27.342,204,4.94834,110,0,0,0,
14.3003,0,26.46,221,4.95586,105,0,0,0,
14.3169,0,28.602,185,4.96353,100,0,0,0,
14.3336,0,29.988,253,4.97159,102,0,0,0,
14.3502,0,29.106,244,4.97878,103,0,0,0,
14.3669,0,12.978,268,4.98701,104,0,0,0,
14.3836,0,13.356,230,4.99422,102,0,0,0,
14.4002,0,12.978,252,5.00135,100,0,0,0,
14.4169,0,12.6,238,5.00856,102,0,0,0,
14.4336,0,12.978,248,5.01581,102,0,0,0,
14.4503,0,13.104,250,5.02228,105,0,0,0,
14.4669,0,12.978,265,5.02965,103,0,0,0,
14.4837,0,13.104,256,5.03685,102,0,0,0,
14.5003,0,12.978,217,5.04402,101,0,0,0,
14.517,0,12.852,263,5.05128,104,0,0,0,
14.5336,0,12.978,239,5.05843,100,0,0,0,
14.5503,0,29.61,254,5.06574,103,0,0,0,
14.5669,0,30.366,241,5.07402,106,0,0,0,
14.5838,0,29.61,268,5.08239,105,0,0,0,
14.6004,0,13.356,237,5.09066,104,0,0,0,
14.617,0,12.978,262,5.09806,106,0,0,0,
14.6337,0,13.104,251,5.10539,102,0,0,0,
14.6504,0,12.978,249,5.11261,101,0,0,0,
14.6669,0,12.852,238,5.11889,101,0,0,0,
14.6837,0,12.852,227,5.12615,102,0,0,0,
14.7002,0,12.474,257,5.13338,103,0,0,0,
14.7169,0,12.978,229,5.14064,104,0,0,0,
14.7336,0,12.978,270,5.14792,105,0,0,0,
14.7502,0,13.356,242,5.15539,107,0,0,0,
14.7669,0,13.356,260,5.1626,102,0,0,0,
14.7836,0,13.104,228,5.16995,104,0,0,0,
14.8004,0,12.852,267,5.17725,103,0,0,0,
14.8169,0,29.988,228,5.18456,104,0,0,0,
14.8336,0,29.988,271,5.19289,105,0,0,0,
14.8502,0,30.618,239,5.20122,105,0,0,0,
14.8669,0,29.988,257,5.2095,105,0,0,0,
14.8837,0,30.114,242,5.21783,104,0,0,0,
14.9003,0,30.24,264,5.22611,103,0,0,0,
14.9169,0,13.356,241,5.23352,104,0,0,0,
14.9336,0,12.978,271,5.24007,107,0,0,0,
14.9502,0,13.356,253,5.24663,108,0,0,0,
14.9669,0,13.734,282,5.2532,106,0,0,0,
14.9836,0,13.104,258,5.25977,106,0,0,0,
15.0002,0,13.104,263,5.26632,107,0,0,0,
15.0169,0,13.86,276,5.27388,108,0,0,0,
15.0336,0,14.112,268,5.28061,110,0,0,0,
15.0503,0,13.734,267,5.28817,106,0,0,0,
15.067,0,30.996,262,5.2949,108,0,0,0,
15.0837,0,30.744,275,5.30259,109,0,0,0,
15.1003,0,30.492,289,5.31012,106,0,0,0,
15.1169,0,30.492,230,5.31766,105,0,0,0,
15.1337,0,30.24,285,5.32517,107,0,0,0,
15.1504,0,30.114,251,5.3336,106,0,0,0,
15.1669,0,29.61,265,5.34097,103,0,0,0,
15.1836,0,29.358,227,5.3482,101,0,0,0,
15.2002,0,30.114,248,5.35462,105,0,0,0,
15.2171,0,29.484,241,5.36197,104,0,0,0,
15.2336,0,30.24,259,5.36918,103,0,0,0,
15.2502,0,28.476,227,5.3774,103,0,0,0,
15.2669,0,28.98,245,5.38544,103,0,0,0,
15.2836,0,28.35,227,5.39176,100,0,0,0,
15.3003,0,25.704,223,5.39783,98,0,0,0,
15.3169,0,25.704,172,5.40431,100,0,0,0,
15.3337,0,26.964,187,5.41093,107,0,0,0,
15.3502,0,27.594,213,5.4177,109,0,0,0,
15.3669,0,26.46,204,5.42452,107,0,0,0,
15.3837,0,26.964,189,5.43128,108,0,0,0,
15.4003,0,26.964,209,5.43727,106,0,0,0,
15.417,0,26.712,193,5.44482,107,0,0,0,
15.4336,0,26.964,199,5.45077,107,0,0,0,
15.4502,0,27.72,214,5.45768,111,0,0,0,
15.4669,0,26.586,183,5.46362,105,0,0,0,
15.4837,0,26.586,205,5.47096,105,0,0,0,
15.5003,0,26.586,195,5.47773,108,0,0,0,
15.517,0,26.46,201,5.48438,106,0,0,0,
15.5337,0,25.704,182,5.4902,103,0,0,0,
15.5503,0,25.978,184,5.49663,101,0,0,0,
15.567,0,25.83,160,5.50365,100,0,0,0,
15.5837,0,26.46,188,5.5101,102,0,0,0,
15.6003,0,27.846,186,5.51762,110,0,0,0,
15.6169,0,27.998,225,5.52524,106,0,0,0,
15.6336,0,28.098,192,5.53135,111,0,0,0,
15.6503,0,27.8971,214,5.53824,106,0,0,0,
15.6669,0,26.46,193,5.54351,104,0,0,0,
15.6836,0,26.4665,173,5.54945,105,0,0,0,
15.7005,0,28.098,203,5.55543,108,0,0,0,
15.7171,0,27.7471,205,5.56149,109,0,0,0,
15.7337,0,27.72,220,5.56767,112,0,0,0,
15.7503,0,26.964,212,5.57375,107,0,0,0,
15.7671,0,27.216,184,5.57905,108,0,0,0,
15.7836,0,26.46,207,5.58504,105,0,0,0,
15.8003,0,26.586,192,5.59023,106,0,0,0,
15.817,0,25.956,190,5.5961,104,0,0,0,
15.8336,0,26.208,174,5.60189,102,0,0,0,
15.8503,0,26.964,193,5.60776,106,0,0,0,
15.8671,0,26.334,188,5.61363,104,0,0,0,
15.8836,0,26.4213,195,5.61953,108,0,0,0,
15.9004,0,27.594,213,5.62633,109,0,0,0,
15.917,0,27.342,186,5.63314,107,0,0,0,
15.9337,0,27.468,223,5.63922,109,0,0,0,
15.9503,0,27.594,198,5.6468,108,0,0,0,
15.967,0,27.4519,200,5.65289,107,0,0,0,
15.9836,0,27.2586,219,5.659,109,0,0,0,
16.0003,0,28.098,216,5.66516,112,0,0,0,
16.0169,0,28.202,200,5.67215,108,0,0,0,
16.0336,0,27.468,206,5.6783,108,0,0,0,
16.0503,0,27.5496,208,5.68516,109,0,0,0,
16.0669,0,27.594,212,5.69208,111,0,0,0,
16.0837,0,27.9474,214,5.69903,109,0,0,0,
16.1003,0,27.468,211,5.70517,108,0,0,0,
16.1169,0,26.838,186,5.71197,107,0,0,0,
16.1337,0,26.838,215,5.71871,107,0,0,0,
16.1503,0,27.594,198,5.72556,111,0,0,0,
16.167,0,27.216,193,5.7324,107,0,0,0,
16.1837,0,26.208,208,5.73913,105,0,0,0,
16.2003,0,27.846,168,5.74579,106,0,0,0,
16.217,0,26.334,221,5.75261,106,0,0,0,
16.2336,0,26.712,176,5.75848,108,0,0,0,
16.2503,0,27.09,216,5.76527,108,0,0,0,
16.2671,0,27.216,192,5.77269,105,0,0,0,
16.2838,0,28.098,205,5.78034,112,0,0,0,
16.3004,0,27.216,216,5.78805,109,0,0,0,
16.317,0,27.4033,190,5.79409,105,0,0,0,
16.3338,0,27.216,199,5.80012,108,0,0,0,
16.3503,0,26.46,204,5.80693,105,0,0,0,
16.3671,0,27.342,168,5.81354,106,0,0,0,
16.3837,0,26.838,219,5.82032,106,0,0,0,
16.4003,0,27.068,184,5.82624,107,0,0,0,
16.4169,0,26.787,193,5.83212,102,0,0,0,
16.4337,0,25.6764,166,5.83804,97,0,0,0,
16.4503,0,29.61,243,5.84406,101,0,0,0,
16.467,0,28.476,229,5.85028,100,0,0,0,
16.4836,0,29.232,222,5.85647,102,0,0,0,
16.5004,0,29.862,266,5.86375,105,0,0,0,
16.5171,0,30.114,238,5.8701,103,0,0,0,
16.5336,0,29.988,252,5.87655,103,0,0,0,
16.5503,0,30.24,237,5.88302,105,0,0,0,
16.567,0,30.24,260,5.88955,106,0,0,0,
16.5837,0,29.484,232,5.89597,103,0,0,0,
16.6003,0,29.232,263,5.90335,105,0,0,0,
16.6169,0,28.224,204,5.90964,99,0,0,0,
16.6337,0,28.98,245,5.91676,101,0,0,0,
16.6504,0,29.61,215,5.9248,100,0,0,0,
16.6669,0,29.4351,236,5.93199,101,0,0,0,
16.6836,0,29.1032,223,5.93912,101,0,0,0,
16.7003,0,28.8322,221,5.94536,101,0,0,0,
16.717,0,29.6607,269,5.95176,105,0,0,0,
16.7336,0,30.3586,221,5.95814,103,0,0,0,
16.7503,0,29.3236,249,5.96455,102,0,0,0,
16.767,0,30.744,237,5.97094,105,0,0,0,
16.7836,0,30.618,275,5.97749,107,0,0,0,
16.8003,0,29.862,250,5.98408,107,0,0,0,
16.8171,0,30.3586,247,5.99155,105,0,0,0,
16.8336,0,30.1811,251,5.99894,105,0,0,0,
16.8505,0,29.358,235,6.0063,102,0,0,0,
16.8671,0,29.862,222,6.01356,104,0,0,0,
16.8836,0,29.736,247,6.02079,102,0,0,0,
16.9003,0,30.492,250,6.0282,106,0,0,0,
16.9171,0,30.366,267,6.0357,106,0,0,0,
16.9336,0,30.114,252,6.0432,106,0,0,0,
16.9503,0,30.996,252,6.05066,107,0,0,0,
16.967,0,30.744,284,6.0593,109,0,0,0,
16.9836,0,30.492,237,6.06586,107,0,0,0,
17.0003,0,31.122,275,6.0744,108,0,0,0,
17.017,0,31.0278,249,6.08293,107,0,0,0,
17.0337,0,30.72,253,6.09054,107,0,0,0,
17.0504,0,30.904,278,6.09813,109,0,0,0,
17.067,0,30.6592,235,6.10572,106,0,0,0,
17.0837,0,29.484,259,6.11318,104,0,0,0,
